time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,6416_c,6416_h,6416_r,6416_s,6417_c,6417_h,6417_r,6417_s,6418_c,6418_h,6418_r,6418_s,6419_c,6419_r,6419_s
2023-06-04 17:55:00,29.4,17.2,32.9,25.2,30.23333333333333,26.450000000000003,27.3,"[25.6, 27.3]",1.0,25.2,19.0,24.0,1.0,32.9,26.0,25.0,1.0,32.6,26.0,24.0,1.0,24.0,24.0
2023-06-04 18:00:00,29.4,,32.9,25.2,30.23333333333333,26.450000000000003,27.3,"[25.6, 27.3]",1.0,25.2,20.0,24.0,1.0,32.9,26.0,25.0,1.0,32.6,25.0,24.0,1.0,25.0,24.0
2023-06-04 18:05:00,29.4,17.2,32.5,24.6,29.83333333333333,26.450000000000003,27.3,"[25.6, 27.3]",1.0,24.6,20.0,24.0,1.0,32.5,26.0,26.0,1.0,32.4,25.0,25.0,1.0,25.0,25.0
2023-06-04 18:10:00,29.3,17.2,32.4,24.6,29.766666666666666,26.4,27.3,"[25.5, 27.3]",1.0,24.6,20.0,25.0,1.0,32.4,26.0,26.0,1.0,32.3,25.0,25.0,1.0,25.0,25.0
2023-06-04 18:15:00,29.3,17.2,32.3,24.4,29.666666666666668,26.35,27.2,"[25.5, 27.2]",1.0,24.4,21.0,25.0,1.0,32.3,26.0,26.0,1.0,32.3,25.0,25.0,1.0,25.0,25.0
2023-06-04 18:20:00,29.3,17.2,32.3,24.3,29.566666666666663,26.35,27.2,"[25.5, 27.2]",1.0,24.3,21.0,25.0,1.0,32.1,26.0,26.0,1.0,32.3,25.0,25.0,1.0,25.0,25.0
2023-06-04 18:25:00,29.3,17.2,32.1,24.3,29.5,26.35,27.2,"[25.5, 27.2]",1.0,24.3,21.0,25.0,1.0,32.1,26.0,26.0,1.0,32.1,25.0,25.0,1.0,25.0,25.0
2023-06-04 18:30:00,29.2,17.2,32.1,24.3,29.46666666666667,26.3,27.2,"[25.4, 27.2]",1.0,24.3,21.0,25.0,1.0,32.0,26.0,26.0,1.0,32.1,25.0,25.0,1.0,25.0,25.0
2023-06-04 18:35:00,29.2,17.2,32.1,24.2,29.433333333333337,26.35,27.2,"[25.5, 27.2]",1.0,24.2,22.0,26.0,1.0,32.0,26.0,27.0,1.0,32.1,25.0,26.0,1.0,25.0,26.0
2023-06-04 18:40:00,29.2,17.2,32.0,24.2,29.4,26.6,27.4,"[25.8, 27.4]",1.0,24.2,22.0,26.0,1.0,32.0,27.0,27.0,1.0,32.0,26.0,26.0,1.0,26.0,26.0
2023-06-04 18:45:00,29.1,17.2,32.2,24.4,29.566666666666663,26.8,27.5,"[26.1, 27.5]",1.0,24.4,23.0,26.0,1.0,32.2,27.0,27.0,1.0,32.1,26.0,26.0,1.0,26.0,26.0
2023-06-04 18:50:00,29.1,17.2,32.2,24.9,29.73333333333333,27.05,27.8,"[26.3, 27.8]",1.0,24.9,23.0,26.0,1.0,32.2,27.0,27.0,1.0,32.1,26.0,26.0,1.0,26.0,26.0
2023-06-04 18:55:00,29.1,17.2,32.4,24.9,29.866666666666664,27.15,27.9,"[26.4, 27.9]",1.0,24.9,23.0,26.0,1.0,32.4,28.0,27.0,1.0,32.3,27.0,26.0,1.0,26.0,26.0
2023-06-04 19:00:00,29.1,17.2,32.6,25.1,30.0,27.25,28.0,"[26.5, 28.0]",1.0,25.1,24.0,26.0,1.0,32.6,28.0,27.0,1.0,32.3,27.0,26.0,1.0,26.0,26.0
2023-06-04 19:05:00,29.1,17.2,32.9,25.5,30.33333333333333,27.35,28.2,"[26.5, 28.2]",1.0,25.5,24.0,25.0,1.0,32.9,27.0,26.0,1.0,32.6,27.0,25.0,1.0,26.0,26.0
2023-06-04 19:10:00,29.1,17.2,33.2,25.3,30.366666666666664,27.15,28.0,"[26.3, 28.0]",1.0,25.3,24.0,25.0,1.0,33.2,27.0,26.0,1.0,32.6,26.0,25.0,1.0,26.0,25.0
2023-06-04 19:15:00,29.0,17.2,33.2,25.2,30.36666666666667,27.0,27.9,"[26.1, 27.9]",1.0,25.2,24.0,25.0,1.0,33.2,26.0,26.0,1.0,32.7,26.0,25.0,1.0,26.0,25.0
2023-06-04 19:20:00,29.1,17.2,33.1,25.2,30.33333333333333,26.85,27.7,"[26.0, 27.7]",1.0,25.2,24.0,25.0,1.0,33.1,26.0,26.0,1.0,32.7,26.0,25.0,1.0,26.0,25.0
2023-06-04 19:25:00,29.0,17.2,33.1,24.8,30.200000000000003,26.8,27.7,"[25.9, 27.7]",1.0,24.8,24.0,25.0,1.0,33.1,26.0,26.0,1.0,32.7,26.0,25.0,1.0,26.0,25.0
2023-06-04 19:30:00,29.0,17.2,33.0,24.8,30.166666666666668,26.65,27.5,"[25.8, 27.5]",1.0,24.8,24.0,25.0,1.0,33.0,26.0,26.0,1.0,32.7,26.0,25.0,1.0,25.0,25.0
2023-06-04 19:35:00,29.0,17.2,32.8,24.8,30.066666666666663,26.65,27.5,"[25.8, 27.5]",1.0,24.8,24.0,26.0,1.0,32.8,27.0,27.0,1.0,32.6,26.0,26.0,1.0,26.0,26.0
2023-06-04 19:40:00,29.0,17.2,32.6,24.7,29.933333333333334,26.85,27.6,"[26.1, 27.6]",1.0,24.7,24.0,26.0,1.0,32.6,27.0,27.0,1.0,32.5,26.0,26.0,1.0,26.0,26.0
2023-06-04 19:45:00,29.0,17.2,32.6,24.8,29.96666666666667,27.05,27.8,"[26.3, 27.8]",1.0,24.8,24.0,26.0,1.0,32.6,28.0,27.0,1.0,32.5,26.0,26.0,1.0,26.0,26.0
2023-06-04 19:50:00,29.0,17.2,32.9,25.0,30.133333333333336,27.25,28.0,"[26.5, 28.0]",1.0,25.0,25.0,26.0,1.0,32.9,28.0,27.0,1.0,32.5,27.0,26.0,1.0,26.0,26.0
2023-06-04 19:55:00,29.0,17.2,32.9,25.4,30.3,27.35,28.1,"[26.6, 28.1]",1.0,25.4,25.0,26.0,1.0,32.9,28.0,27.0,1.0,32.6,27.0,26.0,1.0,27.0,26.0
2023-06-04 20:00:00,29.0,17.2,33.1,25.4,30.4,27.5,28.3,"[26.7, 28.3]",1.0,25.4,25.0,26.0,1.0,33.1,28.0,27.0,1.0,32.7,27.0,26.0,1.0,27.0,26.0
2023-06-04 20:05:00,28.9,15.6,33.3,25.6,30.566666666666663,27.45,28.2,"[26.7, 28.2]",1.0,25.6,25.0,24.0,1.0,33.3,28.0,27.0,1.0,32.8,27.0,26.0,1.0,26.0,26.0
2023-06-04 20:10:00,28.9,17.2,33.3,25.6,30.566666666666663,27.2,28.0,"[26.4, 28.0]",1.0,25.6,21.0,24.0,1.0,33.3,26.0,25.0,1.0,32.8,24.0,24.0,1.0,23.0,24.0
2023-06-04 20:15:00,28.9,17.2,33.4,24.7,30.3,26.75,27.5,"[26.0, 27.5]",1.0,24.7,19.0,24.0,1.0,33.4,26.0,25.0,1.0,32.8,25.0,24.0,1.0,25.0,24.0
2023-06-04 20:20:00,28.9,17.2,33.1,24.0,29.96666666666667,26.6,27.4,"[25.8, 27.4]",1.0,24.0,19.0,24.0,1.0,33.1,26.0,25.0,1.0,32.8,25.0,24.0,1.0,25.0,24.0
2023-06-04 20:25:00,28.9,17.2,32.9,24.0,29.8,26.5,27.3,"[25.7, 27.3]",1.0,24.0,19.0,24.0,1.0,32.9,26.0,25.0,1.0,32.5,25.0,24.0,1.0,25.0,24.0
2023-06-04 20:30:00,28.9,17.2,32.7,24.2,29.73333333333333,26.5,27.3,"[25.7, 27.3]",1.0,24.2,20.0,24.0,1.0,32.7,26.0,25.0,1.0,32.3,25.0,24.0,1.0,25.0,24.0
2023-06-04 20:35:00,28.9,17.2,32.6,24.2,29.7,26.450000000000003,27.3,"[25.6, 27.3]",1.0,24.2,20.0,24.0,1.0,32.6,26.0,25.0,1.0,32.3,25.0,24.0,1.0,25.0,24.0
2023-06-04 20:40:00,28.9,17.2,32.4,24.2,29.63333333333333,26.450000000000003,27.3,"[25.6, 27.3]",1.0,24.2,20.0,25.0,1.0,32.4,26.0,26.0,1.0,32.3,25.0,25.0,1.0,25.0,25.0
2023-06-04 20:45:00,28.9,17.2,32.3,24.2,29.53333333333333,26.35,27.2,"[25.5, 27.2]",1.0,24.2,21.0,25.0,1.0,32.3,26.0,26.0,1.0,32.1,25.0,25.0,1.0,25.0,25.0
2023-06-04 20:50:00,28.9,17.2,32.2,24.2,29.46666666666667,26.35,27.2,"[25.5, 27.2]",1.0,24.2,21.0,25.0,1.0,32.2,26.0,26.0,1.0,32.0,25.0,25.0,1.0,25.0,25.0
2023-06-04 20:55:00,28.9,17.2,32.2,24.1,29.433333333333337,26.35,27.2,"[25.5, 27.2]",1.0,24.1,21.0,25.0,1.0,32.2,25.0,26.0,1.0,32.0,25.0,25.0,1.0,25.0,25.0
2023-06-04 21:00:00,28.9,17.2,32.1,24.1,29.4,26.25,27.1,"[25.4, 27.1]",1.0,24.1,21.0,25.0,1.0,32.1,25.0,26.0,1.0,32.0,25.0,25.0,1.0,25.0,25.0
2023-06-04 21:05:00,28.8,17.2,32.0,24.1,29.33333333333333,26.25,27.1,"[25.4, 27.1]",1.0,24.1,22.0,25.0,1.0,32.0,26.0,26.0,1.0,31.9,26.0,25.0,1.0,25.0,25.0
2023-06-04 21:10:00,28.8,17.2,31.9,24.1,29.3,26.5,27.3,"[25.7, 27.3]",1.0,24.1,22.0,26.0,1.0,31.9,27.0,27.0,1.0,31.9,27.0,26.0,1.0,26.0,26.0
2023-06-04 21:15:00,28.8,17.2,32.0,25.2,29.7,26.9,27.7,"[26.1, 27.7]",1.0,25.2,23.0,26.0,1.0,32.0,28.0,27.0,1.0,31.9,27.0,26.0,1.0,26.0,26.0
2023-06-04 21:20:00,28.8,17.2,32.3,25.7,30.066666666666663,27.1,27.8,"[26.4, 27.8]",1.0,25.7,23.0,26.0,1.0,32.2,28.0,27.0,1.0,32.3,27.0,26.0,1.0,26.0,26.0
2023-06-04 21:25:00,28.8,17.2,32.5,25.7,30.166666666666668,27.25,28.0,"[26.5, 28.0]",1.0,25.7,24.0,26.0,1.0,32.5,28.0,27.0,1.0,32.3,27.0,26.0,1.0,26.0,26.0
2023-06-04 21:30:00,28.8,17.2,32.8,25.6,30.3,27.4,28.2,"[26.6, 28.2]",1.0,25.6,24.0,26.0,1.0,32.8,28.0,27.0,1.0,32.5,27.0,26.0,1.0,27.0,26.0
2023-06-04 21:35:00,28.8,17.2,33.2,25.6,30.53333333333333,27.4,28.2,"[26.6, 28.2]",1.0,25.6,24.0,24.0,1.0,33.2,27.0,25.0,1.0,32.8,25.0,24.0,1.0,24.0,24.0
2023-06-04 21:40:00,28.8,17.2,33.2,24.7,30.23333333333333,27.0,27.8,"[26.2, 27.8]",1.0,24.7,24.0,24.0,1.0,33.2,26.0,25.0,1.0,32.8,24.0,24.0,1.0,24.0,24.0
2023-06-04 21:45:00,28.8,17.2,33.2,24.0,30.0,26.65,27.4,"[25.9, 27.4]",1.0,24.0,24.0,24.0,1.0,33.2,26.0,25.0,1.0,32.8,25.0,24.0,1.0,25.0,24.0
2023-06-04 21:50:00,28.8,17.2,33.2,24.0,29.96666666666667,26.55,27.4,"[25.7, 27.4]",1.0,24.0,24.0,24.0,1.0,33.2,26.0,25.0,1.0,32.7,25.0,24.0,1.0,25.0,24.0
2023-06-04 21:55:00,28.8,17.2,33.0,24.0,29.866666666666664,26.5,27.3,"[25.7, 27.3]",1.0,24.0,24.0,24.0,1.0,33.0,26.0,25.0,1.0,32.6,25.0,24.0,1.0,25.0,24.0
2023-06-04 22:00:00,28.8,17.2,32.8,24.0,29.7,26.450000000000003,27.3,"[25.6, 27.3]",1.0,24.0,24.0,24.0,1.0,32.8,26.0,25.0,1.0,32.3,25.0,24.0,1.0,25.0,24.0
2023-06-04 22:05:00,28.8,17.2,32.4,24.1,29.6,26.4,27.2,"[25.6, 27.2]",1.0,24.1,24.0,24.0,1.0,32.4,26.0,25.0,1.0,32.3,25.0,24.0,1.0,25.0,24.0
2023-06-04 22:10:00,28.8,17.2,32.2,24.1,29.46666666666667,26.35,27.2,"[25.5, 27.2]",1.0,24.1,24.0,25.0,1.0,32.2,26.0,26.0,1.0,32.1,25.0,25.0,1.0,25.0,25.0
2023-06-04 22:15:00,28.8,17.2,32.2,24.1,29.433333333333337,26.3,27.2,"[25.4, 27.2]",1.0,24.1,24.0,25.0,1.0,32.2,25.0,26.0,1.0,32.0,25.0,25.0,1.0,25.0,25.0
2023-06-04 22:20:00,28.8,17.2,32.0,24.0,29.33333333333333,26.25,27.1,"[25.4, 27.1]",1.0,24.0,24.0,25.0,1.0,32.0,26.0,26.0,1.0,32.0,25.0,25.0,1.0,25.0,25.0
2023-06-04 22:25:00,28.8,17.2,32.0,24.0,29.33333333333333,26.25,27.1,"[25.4, 27.1]",1.0,24.0,24.0,25.0,1.0,32.0,25.0,26.0,1.0,32.0,25.0,25.0,1.0,25.0,25.0
2023-06-04 22:30:00,28.8,17.2,31.9,24.0,29.266666666666666,26.200000000000003,27.1,"[25.3, 27.1]",1.0,24.0,24.0,25.0,1.0,31.9,25.0,26.0,1.0,31.9,25.0,25.0,1.0,25.0,25.0
2023-06-04 22:35:00,28.8,17.2,31.9,24.0,29.266666666666666,26.200000000000003,27.1,"[25.3, 27.1]",1.0,24.0,24.0,26.0,1.0,31.9,25.0,27.0,1.0,31.9,25.0,26.0,1.0,25.0,26.0
2023-06-04 22:40:00,28.8,17.2,31.9,24.0,29.23333333333333,26.55,27.3,"[25.8, 27.3]",1.0,24.0,24.0,26.0,1.0,31.9,27.0,27.0,1.0,31.8,27.0,26.0,1.0,26.0,26.0
2023-06-04 22:45:00,28.8,17.2,31.9,26.0,29.933333333333334,26.85,27.6,"[26.1, 27.6]",1.0,26.0,24.0,26.0,1.0,31.9,28.0,27.0,1.0,31.9,27.0,26.0,1.0,26.0,26.0
2023-06-04 22:50:00,28.8,17.2,32.2,25.8,30.03333333333333,27.05,27.8,"[26.3, 27.8]",1.0,25.8,25.0,26.0,1.0,32.1,28.0,27.0,1.0,32.2,27.0,26.0,1.0,26.0,26.0
2023-06-04 22:55:00,28.8,17.2,32.4,25.7,30.166666666666668,27.2,28.0,"[26.4, 28.0]",1.0,25.7,25.0,26.0,1.0,32.4,28.0,27.0,1.0,32.4,27.0,26.0,1.0,26.0,26.0
2023-06-04 23:00:00,28.8,17.2,32.9,25.7,30.399999999999995,27.3,28.1,"[26.5, 28.1]",1.0,25.7,25.0,26.0,1.0,32.9,28.0,27.0,1.0,32.6,27.0,26.0,1.0,26.0,26.0
2023-06-04 23:05:00,28.8,17.2,32.9,25.7,30.399999999999995,27.35,28.2,"[26.5, 28.2]",1.0,25.7,25.0,25.0,1.0,32.9,27.0,27.0,1.0,32.6,27.0,26.0,1.0,26.0,26.0
2023-06-04 23:10:00,28.8,17.2,33.2,25.6,30.53333333333333,27.2,28.0,"[26.4, 28.0]",1.0,25.6,25.0,25.0,1.0,33.2,27.0,26.0,1.0,32.8,26.0,25.0,1.0,26.0,25.0
2023-06-04 23:15:00,28.8,17.2,33.3,25.6,30.6,26.950000000000003,27.8,"[26.1, 27.8]",1.0,25.6,25.0,25.0,1.0,33.3,26.0,26.0,1.0,32.9,26.0,25.0,1.0,26.0,25.0
2023-06-04 23:20:00,28.7,17.2,33.2,25.1,30.4,26.85,27.7,"[26.0, 27.7]",1.0,25.1,25.0,25.0,1.0,33.2,26.0,26.0,1.0,32.9,26.0,25.0,1.0,26.0,25.0
2023-06-04 23:25:00,28.7,17.2,33.1,24.9,30.266666666666666,26.700000000000003,27.6,"[25.8, 27.6]",1.0,24.9,25.0,25.0,1.0,33.1,26.0,26.0,1.0,32.8,26.0,25.0,1.0,25.0,25.0
2023-06-04 23:30:00,28.7,17.2,32.8,24.7,30.066666666666663,26.6,27.5,"[25.7, 27.5]",1.0,24.7,25.0,25.0,1.0,32.7,26.0,26.0,1.0,32.8,26.0,25.0,1.0,25.0,25.0
2023-06-04 23:35:00,28.7,17.2,32.7,24.6,30.0,26.55,27.4,"[25.7, 27.4]",1.0,24.6,25.0,26.0,1.0,32.7,26.0,27.0,1.0,32.7,26.0,26.0,1.0,25.0,26.0
2023-06-04 23:40:00,28.7,17.2,32.7,24.6,29.96666666666667,26.85,27.6,"[26.1, 27.6]",1.0,24.6,25.0,26.0,1.0,32.7,27.0,27.0,1.0,32.6,26.0,26.0,1.0,26.0,26.0
2023-06-04 23:45:00,28.7,17.2,32.6,24.7,29.96666666666667,26.95,27.7,"[26.2, 27.7]",1.0,24.7,25.0,26.0,1.0,32.6,28.0,27.0,1.0,32.6,26.0,26.0,1.0,26.0,26.0
2023-06-04 23:50:00,28.7,17.2,32.7,24.9,30.066666666666663,27.15,27.9,"[26.4, 27.9]",1.0,24.9,26.0,26.0,1.0,32.7,28.0,27.0,1.0,32.6,27.0,26.0,1.0,26.0,26.0
2023-06-04 23:55:00,28.7,17.2,33.0,25.3,30.33333333333333,27.35,28.1,"[26.6, 28.1]",1.0,25.3,26.0,26.0,1.0,33.0,28.0,27.0,1.0,32.7,27.0,26.0,1.0,26.0,26.0
2023-06-05 00:00:00,28.7,17.2,33.0,25.5,30.433333333333334,27.4,28.2,"[26.6, 28.2]",1.0,25.5,26.0,26.0,1.0,33.0,28.0,27.0,1.0,32.8,27.0,26.0,1.0,27.0,26.0
2023-06-05 00:05:00,28.7,17.2,33.4,25.5,30.566666666666663,27.5,28.3,"[26.7, 28.3]",1.0,25.5,26.0,27.0,1.0,33.4,27.0,26.0,1.0,32.8,25.0,26.0,1.0,27.0,24.0
2023-06-05 00:10:00,28.7,17.2,33.4,25.3,30.566666666666663,27.1,27.9,"[26.3, 27.9]",1.0,25.3,26.0,27.0,1.0,33.4,26.0,26.0,1.0,33.0,25.0,26.0,1.0,24.0,24.0
2023-06-05 00:15:00,28.7,17.2,33.3,25.3,30.466666666666665,26.75,27.6,"[25.9, 27.6]",1.0,25.3,26.0,27.0,1.0,33.3,26.0,26.0,1.0,32.8,25.0,26.0,1.0,23.0,24.0
2023-06-05 00:20:00,28.7,17.2,33.1,25.1,30.3,26.65,27.5,"[25.8, 27.5]",1.0,25.1,26.0,27.0,1.0,33.1,26.0,26.0,1.0,32.7,24.0,26.0,1.0,23.0,24.0
2023-06-05 00:25:00,28.7,17.2,33.1,25.1,30.3,26.55,27.4,"[25.7, 27.4]",1.0,25.1,25.0,27.0,1.0,33.1,26.0,26.0,1.0,32.7,27.0,26.0,1.0,25.0,24.0
2023-06-05 00:30:00,28.7,17.2,32.8,25.4,30.266666666666666,26.5,27.4,"[25.6, 27.4]",1.0,25.4,25.0,27.0,1.0,32.8,26.0,26.0,1.0,32.6,27.0,26.0,1.0,25.0,24.0
2023-06-05 00:35:00,28.7,17.2,32.5,25.6,30.2,26.450000000000003,27.3,"[25.6, 27.3]",1.0,25.6,25.0,27.0,1.0,32.5,25.0,26.0,1.0,32.5,24.0,26.0,1.0,23.0,24.0
2023-06-05 00:40:00,28.7,17.2,32.5,25.6,30.2,26.450000000000003,27.3,"[25.6, 27.3]",1.0,25.6,25.0,27.0,1.0,32.5,26.0,26.0,1.0,32.5,26.0,26.0,1.0,23.0,24.0
2023-06-05 00:45:00,28.6,17.2,32.5,25.9,30.23333333333333,26.75,27.6,"[25.9, 27.6]",1.0,25.9,25.0,27.0,1.0,32.3,27.0,26.0,1.0,32.5,26.0,26.0,1.0,24.0,24.0
2023-06-05 00:50:00,28.7,17.2,32.6,25.9,30.33333333333333,26.8,27.6,"[26.0, 27.6]",1.0,25.9,25.0,27.0,1.0,32.5,27.0,26.0,1.0,32.6,25.0,26.0,1.0,24.0,24.0
2023-06-05 00:55:00,28.6,17.2,32.6,25.8,30.3,26.85,27.6,"[26.1, 27.6]",1.0,25.8,26.0,27.0,1.0,32.5,27.0,26.0,1.0,32.6,25.0,26.0,1.0,24.0,24.0
2023-06-05 01:00:00,28.6,17.2,32.7,25.8,30.36666666666667,26.85,27.6,"[26.1, 27.6]",1.0,25.8,26.0,27.0,1.0,32.6,27.0,26.0,1.0,32.7,25.0,26.0,1.0,24.0,24.0
2023-06-05 01:05:00,28.6,17.2,32.9,25.7,30.466666666666665,26.85,27.6,"[26.1, 27.6]",1.0,25.7,26.0,27.0,1.0,32.9,27.0,26.0,1.0,32.8,25.0,26.0,1.0,24.0,24.0
2023-06-05 01:10:00,28.6,17.2,32.9,25.7,30.466666666666665,26.85,27.6,"[26.1, 27.6]",1.0,25.7,26.0,27.0,1.0,32.9,27.0,26.0,1.0,32.8,25.0,26.0,1.0,24.0,24.0
2023-06-05 01:15:00,28.6,17.2,33.1,25.7,30.53333333333333,26.9,27.6,"[26.2, 27.6]",1.0,25.7,26.0,27.0,1.0,33.1,27.0,26.0,1.0,32.8,25.0,26.0,1.0,24.0,24.0
2023-06-05 01:20:00,28.6,17.2,33.2,25.7,30.600000000000005,26.9,27.6,"[26.2, 27.6]",1.0,25.7,26.0,27.0,1.0,33.2,27.0,26.0,1.0,32.9,25.0,26.0,1.0,24.0,24.0
2023-06-05 01:25:00,28.6,17.2,33.2,25.7,30.600000000000005,26.9,27.6,"[26.2, 27.6]",1.0,25.7,26.0,27.0,1.0,33.2,27.0,26.0,1.0,32.9,25.0,26.0,1.0,24.0,24.0
2023-06-05 01:30:00,28.6,17.2,33.2,25.7,30.600000000000005,26.9,27.6,"[26.2, 27.6]",1.0,25.7,26.0,27.0,1.0,33.2,27.0,26.0,1.0,32.9,25.0,26.0,1.0,24.0,24.0
2023-06-05 01:35:00,28.6,17.2,33.3,25.7,30.666666666666668,26.95,27.7,"[26.2, 27.7]",1.0,25.7,26.0,27.0,1.0,33.3,27.0,26.0,1.0,33.0,25.0,26.0,1.0,24.0,24.0
2023-06-05 01:40:00,28.6,17.2,33.3,25.7,30.666666666666668,26.95,27.7,"[26.2, 27.7]",1.0,25.7,26.0,27.0,1.0,33.3,27.0,26.0,1.0,33.0,25.0,26.0,1.0,24.0,24.0
2023-06-05 01:45:00,28.6,17.2,33.3,25.7,30.666666666666668,26.9,27.6,"[26.2, 27.6]",1.0,25.7,26.0,27.0,1.0,33.3,27.0,26.0,1.0,33.0,25.0,26.0,1.0,24.0,24.0
2023-06-05 01:50:00,28.6,17.2,33.3,25.7,30.666666666666668,26.95,27.7,"[26.2, 27.7]",1.0,25.7,26.0,27.0,1.0,33.3,27.0,26.0,1.0,33.0,25.0,26.0,1.0,24.0,24.0
2023-06-05 01:55:00,28.6,17.2,33.4,25.7,30.7,26.95,27.7,"[26.2, 27.7]",1.0,25.7,26.0,27.0,1.0,33.4,27.0,26.0,1.0,33.0,25.0,26.0,1.0,24.0,24.0
2023-06-05 02:00:00,28.6,17.2,33.4,25.7,30.7,26.95,27.7,"[26.2, 27.7]",1.0,25.7,26.0,27.0,1.0,33.4,27.0,26.0,1.0,33.0,25.0,26.0,1.0,24.0,24.0
2023-06-05 02:05:00,28.6,17.2,33.4,25.7,30.7,26.95,27.7,"[26.2, 27.7]",1.0,25.7,26.0,27.0,1.0,33.4,27.0,26.0,1.0,33.0,25.0,26.0,1.0,24.0,24.0
2023-06-05 02:10:00,28.6,17.2,33.4,25.7,30.7,26.95,27.7,"[26.2, 27.7]",1.0,25.7,26.0,27.0,1.0,33.4,27.0,26.0,1.0,33.0,25.0,26.0,1.0,24.0,24.0
2023-06-05 02:15:00,28.6,17.2,33.4,25.7,30.7,27.0,27.7,"[26.3, 27.7]",1.0,25.7,26.0,27.0,1.0,33.4,27.0,26.0,1.0,33.0,25.0,26.0,1.0,24.0,24.0
2023-06-05 02:20:00,28.6,17.2,33.4,25.7,30.7,27.0,27.7,"[26.3, 27.7]",1.0,25.7,26.0,27.0,1.0,33.4,27.0,26.0,1.0,33.0,25.0,26.0,1.0,24.0,24.0
2023-06-05 02:25:00,28.6,17.2,33.4,25.7,30.7,27.0,27.7,"[26.3, 27.7]",1.0,25.7,26.0,27.0,1.0,33.4,27.0,26.0,1.0,33.0,25.0,26.0,1.0,24.0,24.0
2023-06-05 02:30:00,28.6,17.2,33.4,25.7,30.7,27.0,27.7,"[26.3, 27.7]",1.0,25.7,26.0,27.0,1.0,33.4,27.0,26.0,1.0,33.0,25.0,26.0,1.0,24.0,24.0
2023-06-05 02:35:00,28.5,17.2,33.4,25.7,30.7,27.0,27.7,"[26.3, 27.7]",1.0,25.7,26.0,27.0,1.0,33.4,27.0,26.0,1.0,33.0,25.0,26.0,1.0,24.0,24.0
2023-06-05 02:40:00,28.5,17.2,33.5,25.7,30.73333333333333,27.0,27.7,"[26.3, 27.7]",1.0,25.7,26.0,27.0,1.0,33.5,27.0,26.0,1.0,33.0,25.0,26.0,1.0,24.0,24.0
2023-06-05 02:45:00,28.6,17.2,33.4,25.7,30.73333333333333,27.0,27.7,"[26.3, 27.7]",1.0,25.7,26.0,27.0,1.0,33.4,27.0,26.0,1.0,33.1,25.0,26.0,1.0,24.0,24.0
2023-06-05 02:50:00,28.6,17.2,33.4,25.7,30.73333333333333,27.0,27.7,"[26.3, 27.7]",1.0,25.7,26.0,27.0,1.0,33.4,27.0,26.0,1.0,33.1,25.0,26.0,1.0,24.0,24.0
2023-06-05 02:55:00,28.5,17.2,33.4,25.7,30.7,27.0,27.7,"[26.3, 27.7]",1.0,25.7,26.0,27.0,1.0,33.4,27.0,26.0,1.0,33.0,25.0,26.0,1.0,24.0,24.0
2023-06-05 03:00:00,28.5,17.2,33.4,25.7,30.73333333333333,27.0,27.7,"[26.3, 27.7]",1.0,25.7,26.0,27.0,1.0,33.4,27.0,26.0,1.0,33.1,25.0,26.0,1.0,24.0,24.0
2023-06-05 03:05:00,28.5,17.2,33.4,25.7,30.73333333333333,27.0,27.7,"[26.3, 27.7]",1.0,25.7,26.0,27.0,1.0,33.4,27.0,26.0,1.0,33.1,25.0,26.0,1.0,24.0,24.0
2023-06-05 03:10:00,28.5,17.2,33.4,25.7,30.73333333333333,27.0,27.7,"[26.3, 27.7]",1.0,25.7,26.0,27.0,1.0,33.4,27.0,26.0,1.0,33.1,25.0,26.0,1.0,24.0,24.0
2023-06-05 03:15:00,28.5,17.2,33.4,25.7,30.7,27.0,27.7,"[26.3, 27.7]",1.0,25.7,26.0,27.0,1.0,33.4,27.0,26.0,1.0,33.0,25.0,26.0,1.0,24.0,24.0
2023-06-05 03:20:00,28.5,17.2,33.4,25.7,30.7,27.0,27.7,"[26.3, 27.7]",1.0,25.7,26.0,27.0,1.0,33.4,27.0,26.0,1.0,33.0,25.0,26.0,1.0,24.0,24.0
2023-06-05 03:25:00,28.5,17.2,33.4,25.7,30.73333333333333,27.05,27.8,"[26.3, 27.8]",1.0,25.7,26.0,27.0,1.0,33.4,27.0,26.0,1.0,33.1,25.0,26.0,1.0,24.0,24.0
2023-06-05 03:30:00,28.5,17.2,33.4,25.7,30.73333333333333,27.0,27.7,"[26.3, 27.7]",1.0,25.7,26.0,27.0,1.0,33.4,27.0,26.0,1.0,33.1,25.0,26.0,1.0,24.0,24.0
2023-06-05 03:35:00,28.5,17.2,33.5,25.7,30.76666666666667,27.0,27.7,"[26.3, 27.7]",1.0,25.7,26.0,27.0,1.0,33.5,27.0,26.0,1.0,33.1,25.0,26.0,1.0,24.0,24.0
2023-06-05 03:40:00,28.5,17.2,33.5,25.7,30.76666666666667,27.0,27.7,"[26.3, 27.7]",1.0,25.7,26.0,27.0,1.0,33.5,27.0,26.0,1.0,33.1,25.0,26.0,1.0,24.0,24.0
2023-06-05 03:45:00,28.5,17.2,33.5,25.7,30.76666666666667,27.0,27.7,"[26.3, 27.7]",1.0,25.7,26.0,27.0,1.0,33.5,27.0,26.0,1.0,33.1,25.0,26.0,1.0,24.0,24.0
