time,outdoor_t,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,1958596_h,1958597_h,3818996_c,3818996_h,3818996_r,3818996_s,3818997_c,3818997_h,3818997_r,3818997_s,3818998_c,3818998_h,3818998_r,3818998_s,3818999_c,3818999_h,3818999_r,3818999_s,3819000_c,3819000_h,3819000_r,3819000_s
2023-06-05 09:25:00,29.9,27.6,18.7,25.37142857142857,22.8,22.8,[22.8],26.4,18.7,1.0,25.6,24.0,22.0,1.0,27.6,23.0,22.0,1.0,27.6,25.0,22.0,1.0,26.4,22.6,22.0,1.0,25.3,23.4,22.0
2023-06-05 09:30:00,29.5,27.6,18.7,25.17142857142857,22.5,22.5,[22.5],26.3,18.7,1.0,25.1,23.0,22.0,1.0,27.6,23.0,22.0,1.0,27.6,25.0,22.0,1.0,26.3,22.7,22.0,1.0,24.6,23.6,22.0
2023-06-05 09:35:00,29.0,27.5,17.7,24.97142857142857,22.7,22.7,[22.7],26.3,17.7,1.0,24.9,23.0,22.0,1.0,27.5,23.0,22.0,1.0,27.5,25.0,22.0,1.0,26.3,24.4,22.0,1.0,24.6,24.4,22.0
2023-06-05 09:40:00,28.8,27.5,18.9,25.17142857142857,22.8,22.8,[22.8],26.3,18.9,1.0,25.0,24.0,22.0,1.0,27.5,23.0,22.0,1.0,27.5,25.0,22.0,1.0,26.3,24.6,22.0,1.0,24.7,24.6,22.0
2023-06-05 09:45:00,28.3,27.5,19.4,25.24285714285714,23.1,23.1,[23.1],26.3,19.4,1.0,25.0,24.0,22.0,1.0,27.5,23.0,22.0,1.0,27.5,26.0,22.0,1.0,26.3,24.8,22.0,1.0,24.7,24.8,22.0
2023-06-05 09:50:00,28.6,27.5,19.4,25.442857142857143,23.1,23.1,[23.1],26.7,19.4,1.0,25.2,24.0,22.0,1.0,27.5,24.0,22.0,1.0,27.5,26.0,22.0,1.0,26.7,24.9,22.0,1.0,25.1,24.9,22.0
2023-06-05 09:55:00,28.8,27.5,19.8,25.52857142857143,23.2,23.2,[23.2],26.7,19.8,1.0,25.4,24.0,22.0,1.0,27.5,23.0,22.0,1.0,27.5,26.0,22.0,1.0,26.7,22.9,22.0,1.0,25.1,23.8,22.0
2023-06-05 10:00:00,28.8,27.5,19.6,25.54285714285714,23.2,23.2,[23.2],26.7,19.6,1.0,25.4,24.0,22.0,1.0,27.5,23.0,22.0,1.0,27.5,26.0,22.0,1.0,26.7,22.7,22.0,1.0,25.4,23.6,22.0
2023-06-05 10:05:00,28.7,27.5,18.6,25.27142857142857,23.0,23.0,[23.0],26.4,18.6,1.0,25.2,23.0,22.0,1.0,27.5,23.0,22.0,1.0,27.5,26.0,22.0,1.0,26.4,22.5,22.0,1.0,25.3,23.4,22.0
2023-06-05 10:10:00,28.6,27.4,17.6,25.028571428571432,22.7,22.7,[22.7],26.3,17.6,1.0,25.2,23.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,25.0,22.0,1.0,26.3,23.5,22.0,1.0,25.0,23.9,22.0
2023-06-05 10:15:00,28.7,27.4,18.2,25.057142857142857,22.9,22.9,[22.9],26.3,18.2,1.0,24.8,23.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,25.0,22.0,1.0,26.3,24.4,22.0,1.0,25.0,24.4,22.0
2023-06-05 10:20:00,28.8,27.4,18.2,25.071428571428573,23.0,23.0,[23.0],26.3,18.2,1.0,24.8,23.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,25.0,22.0,1.0,26.3,24.6,22.0,1.0,25.1,24.7,22.0
2023-06-05 10:25:00,28.7,27.4,19.2,25.342857142857145,23.1,23.1,[23.1],26.6,19.2,1.0,25.1,24.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,26.0,22.0,1.0,26.6,24.9,22.0,1.0,25.1,24.9,22.0
2023-06-05 10:30:00,28.7,27.4,19.9,25.52857142857143,23.1,23.1,[23.1],26.7,19.9,1.0,25.2,24.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,26.0,22.0,1.0,26.7,23.0,22.0,1.0,25.4,24.3,22.0
2023-06-05 10:35:00,28.8,27.4,19.9,25.52857142857143,23.1,23.1,[23.1],26.7,19.9,1.0,25.2,24.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,26.0,22.0,1.0,26.7,23.0,22.0,1.0,25.4,24.9,22.0
2023-06-05 10:40:00,28.9,27.4,19.8,25.542857142857144,23.1,23.1,[23.1],26.7,19.8,1.0,25.4,24.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,26.0,22.0,1.0,26.7,23.4,22.0,1.0,25.4,24.0,22.0
2023-06-05 10:45:00,27.9,27.4,19.5,25.47142857142857,23.2,23.2,[23.2],26.6,19.5,1.0,25.4,24.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,26.0,22.0,1.0,26.6,22.7,22.0,1.0,25.4,23.6,22.0
2023-06-05 10:50:00,27.8,27.4,19.4,25.428571428571427,23.1,23.1,[23.1],26.5,19.4,1.0,25.4,24.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,25.0,22.0,1.0,26.5,22.6,22.0,1.0,25.4,23.5,22.0
2023-06-05 10:55:00,28.0,27.4,19.4,25.38571428571429,23.1,23.1,[23.1],26.3,19.4,1.0,25.4,24.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,25.0,22.0,1.0,26.3,22.6,22.0,1.0,25.5,23.4,22.0
2023-06-05 11:00:00,28.1,27.4,19.4,25.38571428571429,23.0,23.0,[23.0],26.3,19.4,1.0,25.4,24.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,25.0,22.0,1.0,26.3,22.6,22.0,1.0,25.5,23.4,22.0
2023-06-05 11:05:00,28.0,27.4,19.4,25.35714285714285,23.0,23.0,[23.0],26.2,19.4,1.0,25.3,23.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,25.0,22.0,1.0,26.2,22.4,22.0,1.0,25.6,23.4,22.0
2023-06-05 11:10:00,27.9,27.5,19.1,25.342857142857135,23.0,23.0,[23.0],26.2,19.1,1.0,25.3,23.0,22.0,1.0,27.5,23.0,22.0,1.0,27.5,25.0,22.0,1.0,26.2,22.4,22.0,1.0,25.6,23.2,22.0
2023-06-05 11:15:00,27.5,27.4,19.0,25.3,22.9,22.9,[22.9],26.2,19.0,1.0,25.3,23.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,25.0,22.0,1.0,26.2,22.3,22.0,1.0,25.6,23.1,22.0
2023-06-05 11:20:00,27.9,27.3,19.0,25.27142857142857,22.9,22.9,[22.9],26.2,19.0,1.0,25.3,23.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,25.0,22.0,1.0,26.2,24.0,22.0,1.0,25.6,24.3,22.0
2023-06-05 11:25:00,28.1,27.4,19.1,25.285714285714285,23.0,23.0,[23.0],26.2,19.1,1.0,25.3,23.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,26.0,22.0,1.0,26.2,24.5,22.0,1.0,25.4,24.6,22.0
2023-06-05 11:30:00,28.3,27.4,19.4,25.34285714285715,23.0,23.0,[23.0],26.3,19.4,1.0,25.3,24.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,25.0,22.0,1.0,26.3,24.8,22.0,1.0,25.3,24.8,22.0
2023-06-05 11:35:00,28.1,27.4,19.4,25.442857142857143,23.2,23.2,[23.2],26.6,19.4,1.0,25.3,24.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,26.0,22.0,1.0,26.6,24.9,22.0,1.0,25.4,24.9,22.0
2023-06-05 11:40:00,27.9,27.4,19.8,25.557142857142857,23.2,23.2,[23.2],26.7,19.8,1.0,25.4,24.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,26.0,22.0,1.0,26.7,22.9,22.0,1.0,25.5,23.7,22.0
2023-06-05 11:45:00,27.8,27.4,19.4,25.47142857142857,23.1,23.1,[23.1],26.6,19.4,1.0,25.4,24.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,26.0,22.0,1.0,26.6,22.7,22.0,1.0,25.5,23.5,22.0
2023-06-05 11:50:00,27.2,27.4,19.3,25.45714285714286,23.0,23.0,[23.0],26.6,19.3,1.0,25.4,24.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,25.0,22.0,1.0,26.6,22.6,22.0,1.0,25.5,23.4,22.0
2023-06-05 11:55:00,27.6,27.4,19.3,25.38571428571429,23.0,23.0,[23.0],26.4,19.3,1.0,25.3,23.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,25.0,22.0,1.0,26.4,22.4,22.0,1.0,25.5,23.1,22.0
2023-06-05 12:00:00,27.9,27.4,19.0,25.300000000000004,23.0,23.0,[23.0],26.3,19.0,1.0,25.3,23.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,26.0,22.0,1.0,26.3,24.2,22.0,1.0,25.4,24.4,22.0
2023-06-05 12:05:00,28.1,27.3,19.4,25.37142857142857,23.1,23.1,[23.1],26.4,19.4,1.0,25.4,24.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,26.0,22.0,1.0,26.4,24.7,22.0,1.0,25.4,24.7,22.0
2023-06-05 12:10:00,27.8,27.4,19.4,25.45714285714286,23.2,23.2,[23.2],26.6,19.4,1.0,25.4,24.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,26.0,22.0,1.0,26.6,24.9,22.0,1.0,25.4,24.9,22.0
2023-06-05 12:15:00,27.8,27.4,19.8,25.528571428571432,23.2,23.2,[23.2],26.6,19.8,1.0,25.4,24.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,25.0,22.0,1.0,26.6,22.6,22.0,1.0,25.5,23.6,22.0
2023-06-05 12:20:00,27.9,27.4,19.8,25.528571428571432,23.2,23.2,[23.2],26.6,19.8,1.0,25.4,24.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,25.0,22.0,1.0,26.6,24.6,22.0,1.0,25.5,24.7,22.0
2023-06-05 12:25:00,28.0,27.4,19.8,25.557142857142857,23.2,23.2,[23.2],26.7,19.8,1.0,25.4,24.0,22.0,1.0,27.4,24.0,22.0,1.0,27.4,25.0,22.0,1.0,26.7,24.8,22.0,1.0,25.5,24.8,22.0
2023-06-05 12:30:00,27.5,27.4,19.9,25.6,23.3,23.3,[23.3],26.8,19.9,1.0,25.4,24.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,26.0,22.0,1.0,26.8,23.0,22.0,1.0,25.5,23.6,22.0
2023-06-05 12:35:00,27.6,27.4,19.6,25.58571428571429,23.2,23.2,[23.2],26.8,19.6,1.0,25.5,24.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,26.0,22.0,1.0,26.8,22.7,22.0,1.0,25.6,23.4,22.0
2023-06-05 12:40:00,27.8,27.4,19.4,25.45714285714286,23.1,23.1,[23.1],26.5,19.4,1.0,25.5,24.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,25.0,22.0,1.0,26.5,22.6,22.0,1.0,25.5,23.5,22.0
2023-06-05 12:45:00,28.2,27.4,19.4,25.38571428571429,23.0,23.0,[23.0],26.3,19.4,1.0,25.4,24.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,25.0,22.0,1.0,26.3,22.5,22.0,1.0,25.5,23.3,22.0
2023-06-05 12:50:00,27.7,27.4,19.0,25.32857142857143,23.0,23.0,[23.0],26.3,19.0,1.0,25.4,23.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,25.0,22.0,1.0,26.3,23.4,22.0,1.0,25.5,23.9,22.0
2023-06-05 12:55:00,27.9,27.4,19.3,25.35714285714286,23.0,23.0,[23.0],26.3,19.3,1.0,25.4,24.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,25.0,22.0,1.0,26.3,24.6,22.0,1.0,25.4,24.7,22.0
2023-06-05 13:00:00,27.8,27.4,19.3,25.414285714285715,23.1,23.1,[23.1],26.5,19.3,1.0,25.4,24.0,22.0,1.0,27.4,24.0,22.0,1.0,27.4,26.0,22.0,1.0,26.5,24.8,22.0,1.0,25.4,24.8,22.0
2023-06-05 13:05:00,27.9,,,,23.2,23.2,[23.2],,,1.0,,24.0,22.0,1.0,,23.0,22.0,1.0,,25.0,22.0,1.0,,22.8,22.0,1.0,,23.5,22.0
2023-06-05 13:10:00,27.9,27.4,19.4,25.442857142857143,23.1,23.1,[23.1],26.5,19.4,1.0,25.4,24.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,26.0,22.0,1.0,26.5,22.6,22.0,1.0,25.5,23.4,22.0
2023-06-05 13:15:00,27.3,27.4,19.4,25.38571428571429,23.0,23.0,[23.0],26.3,19.4,1.0,25.4,24.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,25.0,22.0,1.0,26.3,22.5,22.0,1.0,25.5,23.2,22.0
2023-06-05 13:20:00,27.8,27.4,19.1,25.328571428571436,23.0,23.0,[23.0],26.3,19.1,1.0,25.4,23.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,25.0,22.0,1.0,26.3,22.4,22.0,1.0,25.4,23.3,22.0
2023-06-05 13:25:00,27.8,27.4,19.1,25.285714285714285,22.9,22.9,[22.9],26.2,19.1,1.0,25.3,23.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,25.0,22.0,1.0,26.2,22.4,22.0,1.0,25.4,23.2,22.0
2023-06-05 13:30:00,28.1,27.3,19.1,25.257142857142856,23.0,23.0,[23.0],26.2,19.1,1.0,25.3,23.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,25.0,22.0,1.0,26.2,23.5,22.0,1.0,25.4,24.1,22.0
2023-06-05 13:35:00,28.1,27.3,19.0,25.27142857142857,23.0,23.0,[23.0],26.3,19.0,1.0,25.3,24.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,25.0,22.0,1.0,26.3,24.3,22.0,1.0,25.4,24.6,22.0
2023-06-05 13:40:00,28.1,27.3,19.0,25.2,22.5,22.5,[22.5],26.4,19.0,1.0,25.2,23.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,25.0,22.0,1.0,26.4,24.5,22.0,1.0,24.8,24.5,22.0
2023-06-05 13:45:00,27.7,27.2,18.3,24.985714285714288,22.6,22.6,[22.6],26.4,18.3,1.0,24.9,23.0,22.0,1.0,27.2,23.0,22.0,1.0,27.2,25.0,22.0,1.0,26.4,24.6,22.0,1.0,24.5,24.4,22.0
2023-06-05 13:50:00,27.5,27.2,18.3,25.014285714285712,22.9,22.9,[22.9],26.5,18.3,1.0,24.9,23.0,22.0,1.0,27.2,23.0,22.0,1.0,27.2,25.0,22.0,1.0,26.5,24.7,22.0,1.0,24.5,24.5,22.0
2023-06-05 13:55:00,27.2,27.2,19.6,25.371428571428574,23.1,23.1,[23.1],26.8,19.6,1.0,25.1,23.0,22.0,1.0,27.2,23.0,22.0,1.0,27.2,25.0,22.0,1.0,26.8,24.8,22.0,1.0,24.9,24.8,22.0
2023-06-05 14:00:00,27.7,27.3,19.7,25.457142857142856,23.1,23.1,[23.1],26.8,19.7,1.0,25.2,24.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,26.0,22.0,1.0,26.8,23.4,22.0,1.0,25.1,24.5,22.0
2023-06-05 14:05:00,27.9,27.3,20.0,25.52857142857143,23.2,23.2,[23.2],26.8,20.0,1.0,25.3,24.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,25.0,22.0,1.0,26.8,24.5,22.0,1.0,25.2,24.7,22.0
2023-06-05 14:10:00,27.7,27.3,19.8,25.5,23.1,23.1,[23.1],26.8,19.8,1.0,25.3,24.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,26.0,22.0,1.0,26.8,24.8,22.0,1.0,25.2,24.9,22.0
2023-06-05 14:15:00,27.2,27.3,19.9,25.6,23.3,23.3,[23.3],26.9,19.9,1.0,25.4,24.0,22.0,1.0,27.3,24.0,22.0,1.0,27.3,26.0,22.0,1.0,26.9,22.4,22.0,1.0,25.5,24.9,22.0
2023-06-05 14:20:00,27.5,27.3,18.4,25.32857142857143,23.1,23.1,[23.1],26.8,18.4,1.0,25.2,23.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,26.0,22.0,1.0,26.8,24.3,22.0,1.0,25.5,24.5,22.0
2023-06-05 14:25:00,27.9,27.3,18.6,25.285714285714285,23.0,23.0,[23.0],26.8,18.6,1.0,25.1,23.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,25.0,22.0,1.0,26.8,24.6,22.0,1.0,25.1,24.6,22.0
2023-06-05 14:30:00,28.3,27.3,19.4,25.414285714285715,23.1,23.1,[23.1],26.8,19.4,1.0,25.1,23.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,25.0,22.0,1.0,26.8,24.9,22.0,1.0,25.2,24.8,22.0
2023-06-05 14:35:00,27.7,27.3,19.4,25.47142857142857,23.1,23.1,[23.1],26.9,19.4,1.0,25.2,23.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,25.0,22.0,1.0,26.9,24.9,22.0,1.0,25.3,24.6,22.0
2023-06-05 14:40:00,27.6,27.3,19.8,25.542857142857144,23.1,23.1,[23.1],26.9,19.8,1.0,25.3,24.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,25.0,22.0,1.0,26.9,24.6,22.0,1.0,25.3,24.7,22.0
2023-06-05 14:45:00,27.7,27.3,19.9,25.557142857142857,23.2,23.2,[23.2],26.9,19.9,1.0,25.3,24.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,26.0,22.0,1.0,26.9,25.0,22.0,1.0,25.3,24.9,22.0
2023-06-05 14:50:00,27.8,27.3,19.8,25.52857142857143,23.2,23.2,[23.2],26.7,19.8,1.0,25.4,24.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,25.0,22.0,1.0,26.7,23.0,22.0,1.0,25.5,23.8,22.0
2023-06-05 14:55:00,27.7,27.4,19.6,25.514285714285712,23.2,23.2,[23.2],26.7,19.6,1.0,25.4,24.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,25.0,22.0,1.0,26.7,24.6,22.0,1.0,25.4,24.8,22.0
2023-06-05 15:00:00,27.5,27.4,19.6,25.542857142857148,23.2,23.2,[23.2],26.8,19.6,1.0,25.4,24.0,22.0,1.0,27.4,24.0,22.0,1.0,27.4,26.0,22.0,1.0,26.8,24.9,22.0,1.0,25.4,25.0,22.0
2023-06-05 15:05:00,27.1,27.3,19.9,25.6,23.3,23.3,[23.3],26.8,19.9,1.0,25.5,24.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,26.0,22.0,1.0,26.8,22.8,22.0,1.0,25.6,23.7,22.0
2023-06-05 15:10:00,27.5,27.4,19.9,25.557142857142857,23.2,23.2,[23.2],26.6,19.9,1.0,25.4,24.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,25.0,22.0,1.0,26.6,22.8,22.0,1.0,25.6,23.6,22.0
2023-06-05 15:15:00,27.5,27.4,19.4,25.485714285714288,23.1,23.1,[23.1],26.6,19.4,1.0,25.4,24.0,22.0,1.0,27.4,23.0,22.0,1.0,27.4,25.0,22.0,1.0,26.6,22.6,22.0,1.0,25.6,23.3,22.0
2023-06-05 15:20:00,27.5,27.3,19.3,25.357142857142858,23.0,23.0,[23.0],26.3,19.3,1.0,25.4,23.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,25.0,22.0,1.0,26.3,22.5,22.0,1.0,25.6,23.4,22.0
2023-06-05 15:25:00,27.9,27.3,19.3,25.328571428571426,22.9,22.9,[22.9],26.2,19.3,1.0,25.4,23.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,25.0,22.0,1.0,26.2,22.4,22.0,1.0,25.6,23.1,22.0
2023-06-05 15:30:00,28.1,27.3,19.2,25.314285714285717,23.0,23.0,[23.0],26.3,19.2,1.0,25.3,24.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,25.0,22.0,1.0,26.3,22.6,22.0,1.0,25.5,24.4,22.0
2023-06-05 15:35:00,28.2,27.3,19.2,25.342857142857135,23.1,23.1,[23.1],26.4,19.2,1.0,25.3,24.0,22.0,1.0,27.3,24.0,22.0,1.0,27.3,26.0,22.0,1.0,26.4,24.6,22.0,1.0,25.5,24.6,22.0
2023-06-05 15:40:00,28.3,27.3,19.5,25.442857142857143,23.2,23.2,[23.2],26.5,19.5,1.0,25.4,24.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,26.0,22.0,1.0,26.5,24.9,22.0,1.0,25.6,24.9,22.0
2023-06-05 15:45:00,27.9,27.3,20.0,25.514285714285712,23.2,23.2,[23.2],26.5,20.0,1.0,25.4,24.0,22.0,1.0,27.3,24.0,22.0,1.0,27.3,26.0,22.0,1.0,26.5,23.0,22.0,1.0,25.6,24.5,22.0
2023-06-05 15:50:00,27.9,27.3,19.7,25.54285714285714,23.2,23.2,[23.2],26.7,19.7,1.0,25.5,24.0,22.0,1.0,27.3,24.0,22.0,1.0,27.3,26.0,22.0,1.0,26.7,24.7,22.0,1.0,25.6,24.8,22.0
2023-06-05 15:55:00,28.1,27.3,19.7,25.54285714285714,23.2,23.2,[23.2],26.7,19.7,1.0,25.5,24.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,26.0,22.0,1.0,26.7,22.3,22.0,1.0,25.6,23.3,22.0
2023-06-05 16:00:00,28.0,27.3,19.9,25.54285714285714,23.2,23.2,[23.2],26.6,19.9,1.0,25.5,23.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,26.0,22.0,1.0,26.6,22.5,22.0,1.0,25.6,23.5,22.0
2023-06-05 16:05:00,27.3,27.3,19.6,25.485714285714284,23.1,23.1,[23.1],26.6,19.6,1.0,25.4,23.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,25.0,22.0,1.0,26.6,22.5,22.0,1.0,25.6,23.3,22.0
2023-06-05 16:10:00,27.0,27.3,19.1,25.314285714285717,22.9,22.9,[22.9],26.3,19.1,1.0,25.3,23.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,25.0,22.0,1.0,26.3,22.4,22.0,1.0,25.6,23.0,22.0
2023-06-05 16:15:00,26.8,27.3,19.1,25.3,23.0,23.0,[23.0],26.3,19.1,1.0,25.3,24.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,25.0,22.0,1.0,26.3,24.2,22.0,1.0,25.5,24.4,22.0
2023-06-05 16:20:00,26.9,27.3,19.1,25.31428571428572,23.1,23.1,[23.1],26.3,19.1,1.0,25.4,24.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,25.0,22.0,1.0,26.3,24.6,22.0,1.0,25.5,24.7,22.0
2023-06-05 16:25:00,26.8,27.3,19.8,25.5,23.2,23.2,[23.2],26.6,19.8,1.0,25.4,24.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,25.0,22.0,1.0,26.6,24.9,22.0,1.0,25.5,24.8,22.0
2023-06-05 16:30:00,27.6,27.3,20.1,25.557142857142853,23.3,23.3,[23.3],26.6,20.1,1.0,25.4,24.0,22.0,1.0,27.3,24.0,22.0,1.0,27.3,26.0,22.0,1.0,26.6,22.7,22.0,1.0,25.6,23.6,22.0
2023-06-05 16:35:00,27.3,27.3,19.7,25.5,23.2,23.2,[23.2],26.6,19.7,1.0,25.4,24.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,26.0,22.0,1.0,26.6,22.5,22.0,1.0,25.6,23.4,22.0
2023-06-05 16:40:00,27.4,27.3,19.3,25.41428571428571,23.1,23.1,[23.1],26.5,19.3,1.0,25.4,24.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,26.0,22.0,1.0,26.5,22.5,22.0,1.0,25.6,23.2,22.0
2023-06-05 16:45:00,27.2,27.3,19.2,25.342857142857145,23.0,23.0,[23.0],26.3,19.2,1.0,25.4,23.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,25.0,22.0,1.0,26.3,22.4,22.0,1.0,25.6,23.2,22.0
2023-06-05 16:50:00,27.3,27.2,19.1,25.300000000000004,23.0,23.0,[23.0],26.3,19.1,1.0,25.4,23.0,22.0,1.0,27.2,23.0,22.0,1.0,27.2,25.0,22.0,1.0,26.3,23.9,22.0,1.0,25.6,24.2,22.0
2023-06-05 16:55:00,27.6,27.3,19.1,25.328571428571426,23.1,23.1,[23.1],26.4,19.1,1.0,25.3,24.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,25.0,22.0,1.0,26.4,24.5,22.0,1.0,25.5,24.7,22.0
2023-06-05 17:00:00,27.4,27.3,19.4,25.4,23.2,23.2,[23.2],26.5,19.4,1.0,25.3,24.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,25.0,22.0,1.0,26.5,24.8,22.0,1.0,25.5,24.8,22.0
2023-06-05 17:05:00,26.9,27.3,19.9,25.585714285714285,23.2,23.2,[23.2],26.8,19.9,1.0,25.4,24.0,22.0,1.0,27.3,24.0,22.0,1.0,27.3,26.0,22.0,1.0,26.8,25.0,22.0,1.0,25.6,24.9,22.0
2023-06-05 17:10:00,27.0,27.3,20.0,25.6,23.2,23.2,[23.2],26.8,20.0,1.0,25.4,24.0,22.0,1.0,27.3,24.0,22.0,1.0,27.3,25.0,22.0,1.0,26.8,23.5,22.0,1.0,25.6,24.4,22.0
2023-06-05 17:15:00,27.6,27.3,19.8,25.571428571428573,23.2,23.2,[23.2],26.8,19.8,1.0,25.4,24.0,22.0,1.0,27.3,24.0,22.0,1.0,27.3,26.0,22.0,1.0,26.8,24.3,22.0,1.0,25.6,24.4,22.0
2023-06-05 17:20:00,27.9,27.3,19.8,25.61428571428571,23.2,23.2,[23.2],26.8,19.8,1.0,25.6,24.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,26.0,22.0,1.0,26.8,22.8,22.0,1.0,25.7,23.6,22.0
2023-06-05 17:25:00,27.9,27.3,19.8,25.52857142857143,23.1,23.1,[23.1],26.6,19.8,1.0,25.5,24.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,25.0,22.0,1.0,26.6,22.6,22.0,1.0,25.6,23.4,22.0
2023-06-05 17:30:00,27.6,27.3,19.4,25.4,23.1,23.1,[23.1],26.4,19.4,1.0,25.4,24.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,25.0,22.0,1.0,26.4,22.5,22.0,1.0,25.6,23.4,22.0
2023-06-05 17:35:00,27.5,27.3,19.2,25.342857142857145,23.0,23.0,[23.0],26.3,19.2,1.0,25.4,23.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,25.0,22.0,1.0,26.3,22.4,22.0,1.0,25.6,23.2,22.0
2023-06-05 17:40:00,27.1,27.3,19.2,25.314285714285717,23.0,23.0,[23.0],26.3,19.2,1.0,25.3,24.0,22.0,1.0,27.3,23.0,22.0,1.0,27.3,25.0,22.0,1.0,26.3,23.9,22.0,1.0,25.5,24.3,22.0
2023-06-05 17:45:00,27.1,27.2,19.2,25.27142857142857,23.0,23.0,[23.0],26.3,19.2,1.0,25.3,24.0,22.0,1.0,27.2,23.0,22.0,1.0,27.2,25.0,22.0,1.0,26.3,24.5,22.0,1.0,25.4,24.6,22.0
2023-06-05 17:50:00,27.3,27.2,18.9,25.242857142857144,22.7,22.7,[22.7],26.5,18.9,1.0,25.3,23.0,22.0,1.0,27.2,23.0,22.0,1.0,27.2,25.0,22.0,1.0,26.5,24.6,22.0,1.0,25.1,24.6,22.0
2023-06-05 17:55:00,26.9,27.2,18.3,25.085714285714285,22.6,22.6,[22.6],26.6,18.3,1.0,25.1,23.0,22.0,1.0,27.2,23.0,22.0,1.0,27.2,25.0,22.0,1.0,26.6,24.6,22.0,1.0,24.6,24.5,22.0
