time,outdoor_t,room_total_power,rack_h,rack_l,rack_avg,env_avg,env_h,env_list,3813142_h,3839085_h,3839290_c,3839290_h,3839290_r,3839290_s
2023-06-04 18:40:00,25.5,9.93,27.7,25.5,26.96666666666667,24.8,24.8,[24.8],27.7,25.5,1.0,27.7,26.0,26.0
2023-06-04 18:45:00,25.5,9.93,26.0,25.1,25.7,24.5,24.5,[24.5],26.0,25.1,1.0,26.0,23.0,26.0
2023-06-04 18:50:00,25.5,10.02,26.0,24.9,25.633333333333336,24.5,24.5,[24.5],26.0,24.9,1.0,26.0,24.0,26.0
2023-06-04 18:55:00,25.6,10.21,26.0,25.2,25.73333333333333,24.7,24.7,[24.7],26.0,25.2,1.0,26.0,25.0,26.0
2023-06-04 19:00:00,25.6,10.0,26.9,25.4,26.399999999999995,24.6,24.6,[24.6],26.9,25.4,1.0,26.9,24.0,26.0
2023-06-04 19:05:00,25.5,10.3,26.0,24.7,25.566666666666663,24.4,24.4,[24.4],26.0,24.7,1.0,26.0,24.0,26.0
2023-06-04 19:10:00,25.5,10.33,26.9,25.2,26.33333333333333,24.7,24.7,[24.7],26.9,25.2,1.0,26.9,25.0,26.0
2023-06-04 19:15:00,25.6,10.08,26.7,25.3,26.23333333333333,24.8,24.8,[24.8],26.7,25.3,1.0,26.7,25.0,26.0
2023-06-04 19:20:00,25.6,10.23,25.9,24.9,25.566666666666663,24.5,24.5,[24.5],25.9,24.9,1.0,25.9,23.0,26.0
2023-06-04 19:25:00,25.6,9.75,26.3,24.9,25.83333333333333,24.6,24.6,[24.6],26.3,24.9,1.0,26.3,24.0,26.0
2023-06-04 19:30:00,25.5,11.15,27.3,24.9,26.5,24.9,24.9,[24.9],27.3,24.9,1.0,27.3,26.0,26.0
2023-06-04 19:35:00,25.6,9.87,26.0,25.4,25.8,24.6,24.6,[24.6],26.0,25.4,1.0,26.0,23.0,26.0
2023-06-04 19:40:00,25.6,10.23,26.3,24.8,25.8,24.5,24.5,[24.5],26.3,24.8,1.0,26.3,24.0,26.0
2023-06-04 19:45:00,25.5,10.33,26.9,25.2,26.33333333333333,24.7,24.7,[24.7],26.9,25.2,1.0,26.9,25.0,26.0
2023-06-04 19:50:00,25.5,10.18,26.6,25.4,26.2,24.8,24.8,[24.8],26.6,25.4,1.0,26.6,24.0,26.0
2023-06-04 19:55:00,25.6,9.95,25.9,25.4,25.73333333333333,24.5,24.5,[24.5],25.9,25.4,1.0,25.9,23.0,26.0
2023-06-04 20:00:00,25.5,10.3,25.9,25.0,25.6,24.6,24.6,[24.6],25.9,25.0,1.0,25.9,24.0,26.0
2023-06-04 20:05:00,25.6,10.07,27.2,25.4,26.6,24.8,24.8,[24.8],27.2,25.4,1.0,27.2,26.0,26.0
2023-06-04 20:10:00,25.6,10.31,27.2,25.4,26.6,24.6,24.6,[24.6],27.2,25.4,1.0,27.2,23.0,26.0
2023-06-04 20:15:00,25.5,9.98,25.8,24.8,25.46666666666667,24.5,24.5,[24.5],25.8,24.8,1.0,25.8,24.0,26.0
2023-06-04 20:20:00,25.5,10.29,27.1,24.8,26.33333333333333,24.8,24.8,[24.8],27.1,24.8,1.0,27.1,25.0,26.0
2023-06-04 20:25:00,25.5,10.16,25.9,25.7,25.83333333333333,24.7,24.7,[24.7],25.9,25.7,1.0,25.9,24.0,26.0
2023-06-04 20:30:00,25.5,10.06,26.0,25.0,25.666666666666668,24.6,24.6,[24.6],26.0,25.0,1.0,26.0,24.0,26.0
2023-06-04 20:35:00,25.5,10.38,26.0,25.1,25.7,24.7,24.7,[24.7],26.0,25.1,1.0,26.0,25.0,26.0
2023-06-04 20:40:00,25.5,10.44,27.0,25.5,26.5,24.9,24.9,[24.9],27.0,25.5,1.0,27.0,25.0,26.0
2023-06-04 20:45:00,25.6,10.59,25.9,25.5,25.766666666666666,24.6,24.6,[24.6],25.9,25.5,1.0,25.9,23.0,26.0
2023-06-04 20:50:00,25.6,10.02,26.4,24.9,25.899999999999995,24.6,24.6,[24.6],26.4,24.9,1.0,26.4,24.0,26.0
2023-06-04 20:55:00,25.5,10.16,27.2,25.4,26.6,24.9,24.9,[24.9],27.2,25.4,1.0,27.2,25.0,26.0
2023-06-04 21:00:00,25.5,10.4,26.3,25.4,26.0,24.7,24.7,[24.7],26.3,25.4,1.0,26.3,24.0,26.0
2023-06-04 21:05:00,25.6,10.32,26.1,25.0,25.73333333333333,24.6,24.6,[24.6],26.1,25.0,1.0,26.1,24.0,26.0
2023-06-04 21:10:00,25.5,10.14,26.9,25.2,26.33333333333333,24.7,24.7,[24.7],26.9,25.2,1.0,26.9,25.0,26.0
2023-06-04 21:15:00,25.6,10.25,26.1,25.7,25.96666666666667,24.9,24.9,[24.9],26.1,25.7,1.0,26.1,24.0,26.0
2023-06-04 21:20:00,25.5,10.45,26.1,25.3,25.83333333333333,24.6,24.6,[24.6],26.1,25.3,1.0,26.1,23.0,26.0
2023-06-04 21:25:00,25.5,10.08,26.4,25.0,25.933333333333334,24.6,24.6,[24.6],26.4,25.0,1.0,26.4,24.0,26.0
2023-06-04 21:30:00,25.5,10.18,26.4,25.5,26.1,24.9,24.9,[24.9],26.4,25.5,1.0,26.4,25.0,26.0
2023-06-04 21:35:00,25.5,10.17,26.0,25.5,25.83333333333333,24.6,24.6,[24.6],26.0,25.5,1.0,26.0,23.0,26.0
2023-06-04 21:40:00,25.5,9.84,26.1,25.0,25.73333333333333,24.6,24.6,[24.6],26.1,25.0,1.0,26.1,23.0,26.0
2023-06-04 21:45:00,25.5,10.06,27.2,25.0,26.46666666666667,24.8,24.8,[24.8],27.2,25.0,1.0,27.2,24.0,26.0
2023-06-04 21:50:00,25.5,9.69,27.0,25.4,26.46666666666667,24.8,24.8,[24.8],27.0,25.4,1.0,27.0,25.0,26.0
2023-06-04 21:55:00,25.5,9.89,25.9,25.0,25.6,24.6,24.6,[24.6],25.9,25.0,1.0,25.9,25.0,26.0
2023-06-04 22:00:00,25.5,9.82,26.4,25.0,25.933333333333334,24.6,24.6,[24.6],26.4,25.0,1.0,26.4,24.0,26.0
2023-06-04 22:05:00,25.5,10.22,26.4,25.6,26.133333333333336,24.9,24.9,[24.9],26.4,25.6,1.0,26.4,24.0,26.0
2023-06-04 22:10:00,25.5,10.07,27.2,25.3,26.566666666666663,24.7,24.7,[24.7],27.2,25.3,1.0,27.2,23.0,26.0
2023-06-04 22:15:00,25.5,9.79,26.1,25.3,25.83333333333333,24.5,24.5,[24.5],26.1,25.3,1.0,26.1,24.0,26.0
2023-06-04 22:20:00,25.5,10.08,26.9,25.2,26.33333333333333,24.8,24.8,[24.8],26.9,25.2,1.0,26.9,25.0,26.0
2023-06-04 22:25:00,25.5,9.82,27.2,25.6,26.666666666666668,24.9,24.9,[24.9],27.2,25.6,1.0,27.2,25.0,26.0
2023-06-04 22:30:00,25.5,9.95,26.0,25.1,25.7,24.6,24.6,[24.6],26.0,25.1,1.0,26.0,23.0,26.0
2023-06-04 22:35:00,25.5,10.18,26.4,25.1,25.96666666666667,24.6,24.6,[24.6],26.4,25.1,1.0,26.4,24.0,26.0
2023-06-04 22:40:00,25.5,9.83,27.1,25.3,26.5,24.8,24.8,[24.8],27.1,25.3,1.0,27.1,25.0,26.0
2023-06-04 22:45:00,25.5,10.35,26.2,25.3,25.9,24.6,24.6,[24.6],26.2,25.3,1.0,26.2,23.0,26.0
2023-06-04 22:50:00,25.5,10.15,26.0,24.9,25.633333333333336,24.5,24.5,[24.5],26.0,24.9,1.0,26.0,24.0,26.0
2023-06-04 22:55:00,25.5,9.71,26.6,25.1,26.100000000000005,24.6,24.6,[24.6],26.6,25.1,1.0,26.6,25.0,26.0
2023-06-04 23:00:00,25.5,9.74,27.3,25.6,26.73333333333333,24.9,24.9,[24.9],27.3,25.6,1.0,27.3,26.0,26.0
2023-06-04 23:05:00,25.5,9.81,25.8,25.3,25.633333333333336,24.7,24.7,[24.7],25.8,25.3,1.0,25.8,23.0,26.0
2023-06-04 23:10:00,25.5,9.78,26.2,25.0,25.8,24.6,24.6,[24.6],26.2,25.0,1.0,26.2,24.0,26.0
2023-06-04 23:15:00,25.5,9.82,27.1,25.4,26.53333333333333,24.8,24.8,[24.8],27.1,25.4,1.0,27.1,25.0,26.0
2023-06-04 23:20:00,25.5,9.63,26.3,25.4,26.0,24.9,24.9,[24.9],26.3,25.4,1.0,26.3,25.0,26.0
2023-06-04 23:25:00,25.5,9.88,26.3,25.2,25.933333333333334,24.7,24.7,[24.7],26.3,25.2,1.0,26.3,24.0,26.0
2023-06-04 23:30:00,25.5,9.87,25.9,25.1,25.633333333333336,24.6,24.6,[24.6],25.9,25.1,1.0,25.9,24.0,26.0
2023-06-04 23:35:00,25.5,9.94,26.4,25.5,26.1,24.9,24.9,[24.9],26.4,25.5,1.0,26.4,25.0,26.0
2023-06-04 23:40:00,25.5,9.71,26.2,25.4,25.933333333333334,24.6,24.6,[24.6],26.2,25.4,1.0,26.2,23.0,26.0
2023-06-04 23:45:00,25.5,9.65,26.2,24.9,25.766666666666666,24.6,24.6,[24.6],26.2,24.9,1.0,26.2,23.0,26.0
2023-06-04 23:50:00,25.4,9.51,26.8,25.2,26.266666666666666,24.7,24.7,[24.7],26.8,25.2,1.0,26.8,25.0,26.0
2023-06-04 23:55:00,25.4,9.59,27.3,25.2,26.6,24.9,24.9,[24.9],27.3,25.2,1.0,27.3,25.0,26.0
2023-06-05 00:00:00,25.5,9.58,27.3,25.6,26.73333333333333,24.6,24.6,[24.6],27.3,25.6,1.0,27.3,23.0,26.0
2023-06-05 00:05:00,25.5,9.71,25.9,24.9,25.566666666666663,24.6,24.6,[24.6],25.9,24.9,1.0,25.9,24.0,26.0
2023-06-05 00:10:00,25.4,9.55,26.2,24.9,25.766666666666666,24.8,24.8,[24.8],26.2,24.9,1.0,26.2,24.0,26.0
2023-06-05 00:15:00,25.4,9.48,26.9,25.4,26.399999999999995,24.7,24.7,[24.7],26.9,25.4,1.0,26.9,24.0,26.0
2023-06-05 00:20:00,25.4,9.63,26.7,25.0,26.133333333333336,24.5,24.5,[24.5],26.7,25.0,1.0,26.7,23.0,26.0
2023-06-05 00:25:00,25.4,9.4,26.1,24.9,25.7,24.6,24.6,[24.6],26.1,24.9,1.0,26.1,24.0,26.0
2023-06-05 00:30:00,25.4,9.56,27.2,24.9,26.433333333333334,24.9,24.9,[24.9],27.2,24.9,1.0,27.2,24.0,26.0
2023-06-05 00:35:00,25.4,9.54,26.2,25.3,25.9,24.6,24.6,[24.6],26.2,25.3,1.0,26.2,23.0,26.0
2023-06-05 00:40:00,25.4,9.55,26.2,25.3,25.9,24.5,24.5,[24.5],26.2,25.3,1.0,26.2,24.0,26.0
2023-06-05 00:45:00,25.4,9.62,26.8,25.1,26.23333333333333,24.6,24.6,[24.6],26.8,25.1,1.0,26.8,25.0,26.0
2023-06-05 00:50:00,25.4,9.73,27.1,25.5,26.566666666666663,24.9,24.9,[24.9],27.1,25.5,1.0,27.1,26.0,26.0
2023-06-05 00:55:00,25.4,9.51,25.9,25.1,25.633333333333336,24.6,24.6,[24.6],25.9,25.1,1.0,25.9,23.0,26.0
2023-06-05 01:00:00,25.4,9.66,26.3,25.1,25.9,24.5,24.5,[24.5],26.3,25.1,1.0,26.3,24.0,26.0
2023-06-05 01:05:00,25.4,9.53,27.0,24.9,26.3,24.7,24.7,[24.7],27.0,24.9,1.0,27.0,25.0,26.0
2023-06-05 01:10:00,25.4,9.53,27.0,25.2,26.4,24.7,24.7,[24.7],27.0,25.2,1.0,27.0,25.0,26.0
2023-06-05 01:15:00,25.4,9.53,26.6,25.3,26.166666666666668,24.5,24.5,[24.5],26.6,25.3,1.0,26.6,24.0,26.0
2023-06-05 01:20:00,25.4,9.44,26.5,25.0,26.0,24.5,24.5,[24.5],26.5,25.0,1.0,26.5,24.0,26.0
2023-06-05 01:25:00,25.4,9.48,27.3,25.0,26.53333333333333,24.8,24.8,[24.8],27.3,25.0,1.0,27.3,26.0,26.0
2023-06-05 01:30:00,25.4,9.49,26.2,25.1,25.83333333333333,24.5,24.5,[24.5],26.2,25.1,1.0,26.2,23.0,26.0
2023-06-05 01:35:00,25.4,9.87,26.2,25.1,25.83333333333333,24.4,24.4,[24.4],26.2,25.1,1.0,26.2,24.0,26.0
2023-06-05 01:40:00,25.4,9.52,26.7,25.0,26.133333333333336,24.6,24.6,[24.6],26.7,25.0,1.0,26.7,25.0,26.0
2023-06-05 01:45:00,25.3,9.45,27.3,25.5,26.7,24.8,24.8,[24.8],27.3,25.5,1.0,27.3,25.0,26.0
2023-06-05 01:50:00,25.4,9.56,27.3,25.0,26.53333333333333,24.5,24.5,[24.5],27.3,25.0,1.0,27.3,23.0,26.0
2023-06-05 01:55:00,25.3,9.46,26.4,24.9,25.899999999999995,24.5,24.5,[24.5],26.4,24.9,1.0,26.4,24.0,26.0
2023-06-05 02:00:00,25.3,9.45,27.0,25.2,26.4,24.6,24.6,[24.6],27.0,25.2,1.0,27.0,25.0,26.0
2023-06-05 02:05:00,25.4,9.5,26.7,25.3,26.23333333333333,24.7,24.7,[24.7],26.7,25.3,1.0,26.7,24.0,26.0
2023-06-05 02:10:00,25.4,9.45,26.7,24.9,26.1,24.4,24.4,[24.4],26.7,24.9,1.0,26.7,23.0,26.0
2023-06-05 02:15:00,25.4,9.47,26.3,24.9,25.83333333333333,24.5,24.5,[24.5],26.3,24.9,1.0,26.3,24.0,26.0
2023-06-05 02:20:00,25.3,9.48,26.3,24.9,25.83333333333333,24.7,24.7,[24.7],26.3,24.9,1.0,26.3,25.0,26.0
2023-06-05 02:25:00,25.3,9.67,26.5,25.3,26.1,24.6,24.6,[24.6],26.5,25.3,1.0,26.5,24.0,26.0
2023-06-05 02:30:00,25.3,9.53,26.1,25.3,25.83333333333333,24.4,24.4,[24.4],26.1,25.3,1.0,26.1,24.0,26.0
2023-06-05 02:35:00,25.3,9.5,26.6,25.0,26.066666666666663,24.5,24.5,[24.5],26.6,25.0,1.0,26.6,25.0,26.0
2023-06-05 02:40:00,25.3,9.52,27.3,25.5,26.7,24.8,24.8,[24.8],27.3,25.5,1.0,27.3,26.0,26.0
2023-06-05 02:45:00,25.3,9.46,26.0,25.1,25.7,24.5,24.5,[24.5],26.0,25.1,1.0,26.0,23.0,26.0
2023-06-05 02:50:00,25.3,9.49,26.2,25.1,25.83333333333333,24.4,24.4,[24.4],26.2,25.1,1.0,26.2,24.0,26.0
2023-06-05 02:55:00,25.3,9.48,26.8,24.9,26.166666666666668,24.6,24.6,[24.6],26.8,24.9,1.0,26.8,25.0,26.0
2023-06-05 03:00:00,25.3,9.53,27.4,25.6,26.8,24.8,24.8,[24.8],27.4,25.6,1.0,27.4,25.0,26.0
2023-06-05 03:05:00,25.3,9.41,27.4,25.6,26.8,24.5,24.5,[24.5],27.4,25.6,1.0,27.4,25.0,26.0
2023-06-05 03:10:00,25.3,9.49,26.3,24.9,25.83333333333333,24.4,24.4,[24.4],26.3,24.9,1.0,26.3,24.0,26.0
2023-06-05 03:15:00,25.3,9.6,27.1,25.2,26.46666666666667,24.6,24.6,[24.6],27.1,25.2,1.0,27.1,25.0,26.0
2023-06-05 03:20:00,25.3,9.46,27.1,25.2,26.46666666666667,24.7,24.7,[24.7],27.1,25.2,1.0,27.1,24.0,26.0
2023-06-05 03:25:00,25.3,9.51,26.0,25.2,25.73333333333333,24.5,24.5,[24.5],26.0,25.2,1.0,26.0,23.0,26.0
2023-06-05 03:30:00,25.3,9.61,26.3,24.9,25.83333333333333,24.5,24.5,[24.5],26.3,24.9,1.0,26.3,24.0,26.0
2023-06-05 03:35:00,25.3,9.56,27.2,24.9,26.433333333333334,24.7,24.7,[24.7],27.2,24.9,1.0,27.2,25.0,26.0
2023-06-05 03:40:00,25.3,9.69,26.4,25.3,26.03333333333333,24.6,24.6,[24.6],26.4,25.3,1.0,26.4,24.0,26.0
2023-06-05 03:45:00,25.3,9.82,26.4,24.9,25.899999999999995,24.4,24.4,[24.4],26.4,24.9,1.0,26.4,24.0,26.0
2023-06-05 03:50:00,25.3,9.87,26.5,24.9,25.96666666666667,24.5,24.5,[24.5],26.5,24.9,1.0,26.5,24.0,26.0
2023-06-05 03:55:00,25.3,9.54,27.5,25.5,26.83333333333333,24.7,24.7,[24.7],27.5,25.5,1.0,27.5,26.0,26.0
2023-06-05 04:00:00,25.3,9.46,26.0,25.5,25.83333333333333,24.5,24.5,[24.5],26.0,25.5,1.0,26.0,23.0,26.0
2023-06-05 04:05:00,25.2,9.53,26.2,24.9,25.766666666666666,24.4,24.4,[24.4],26.2,24.9,1.0,26.2,24.0,26.0
2023-06-05 04:10:00,25.3,9.55,26.2,25.1,25.83333333333333,24.6,24.6,[24.6],26.2,25.1,1.0,26.2,25.0,26.0
2023-06-05 04:15:00,25.3,9.59,26.9,25.1,26.3,24.8,24.8,[24.8],26.9,25.1,1.0,26.9,25.0,26.0
2023-06-05 04:20:00,25.3,9.51,26.9,25.6,26.46666666666667,24.5,24.5,[24.5],26.9,25.6,1.0,26.9,25.0,26.0
2023-06-05 04:25:00,25.2,9.55,25.9,25.2,25.666666666666668,24.5,24.5,[24.5],25.9,25.2,1.0,25.9,24.0,26.0
2023-06-05 04:30:00,25.2,9.53,26.3,25.3,25.96666666666667,24.7,24.7,[24.7],26.3,25.3,1.0,26.3,25.0,26.0
2023-06-05 04:35:00,25.2,9.47,26.0,25.7,25.9,24.8,24.8,[24.8],26.0,25.7,1.0,26.0,24.0,26.0
2023-06-05 04:40:00,25.3,9.68,26.0,25.7,25.9,24.5,24.5,[24.5],26.0,25.7,1.0,26.0,24.0,26.0
2023-06-05 04:45:00,25.3,9.67,26.4,25.0,25.933333333333334,24.5,24.5,[24.5],26.4,25.0,1.0,26.4,24.0,26.0
2023-06-05 04:50:00,25.2,9.65,27.1,25.4,26.53333333333333,24.7,24.7,[24.7],27.1,25.4,1.0,27.1,24.0,26.0
2023-06-05 04:55:00,25.3,9.54,26.2,25.2,25.866666666666664,24.5,24.5,[24.5],26.2,25.2,1.0,26.2,23.0,26.0
2023-06-05 05:00:00,25.3,9.579999999999998,26.1,25.2,25.8,24.4,24.4,[24.4],26.1,25.2,1.0,26.1,23.0,26.0
2023-06-05 05:05:00,25.2,9.68,26.1,25.0,25.73333333333333,24.5,24.5,[24.5],26.1,25.0,1.0,26.1,24.0,26.0
2023-06-05 05:10:00,25.2,9.63,26.7,25.0,26.133333333333336,24.7,24.7,[24.7],26.7,25.0,1.0,26.7,25.0,26.0
2023-06-05 05:15:00,25.2,9.47,26.0,25.1,25.7,24.4,24.4,[24.4],26.0,25.1,1.0,26.0,23.0,26.0
2023-06-05 05:20:00,25.2,9.72,26.3,24.8,25.8,24.4,24.4,[24.4],26.3,24.8,1.0,26.3,24.0,26.0
2023-06-05 05:25:00,25.2,9.5,27.0,24.8,26.266666666666666,24.6,24.6,[24.6],27.0,24.8,1.0,27.0,25.0,26.0
2023-06-05 05:30:00,25.2,9.47,27.0,25.2,26.4,24.6,24.6,[24.6],27.0,25.2,1.0,27.0,25.0,26.0
2023-06-05 05:35:00,25.2,9.58,26.1,24.9,25.7,24.3,24.3,[24.3],26.1,24.9,1.0,26.1,25.0,26.0
2023-06-05 05:40:00,25.2,9.58,26.3,24.9,25.83333333333333,24.4,24.4,[24.4],26.3,24.9,1.0,26.3,24.0,26.0
2023-06-05 05:45:00,25.2,10.04,26.3,25.4,26.0,24.7,24.7,[24.7],26.3,25.4,1.0,26.3,26.0,26.0
2023-06-05 05:50:00,25.2,9.68,26.3,25.4,26.0,24.5,24.5,[24.5],26.3,25.4,1.0,26.3,26.0,26.0
2023-06-05 05:55:00,25.2,9.96,26.3,25.2,25.933333333333334,24.3,24.3,[24.3],26.3,25.2,1.0,26.3,24.0,26.0
2023-06-05 06:00:00,25.2,9.64,26.5,24.8,25.933333333333334,24.4,24.4,[24.4],26.5,24.8,1.0,26.5,25.0,26.0
2023-06-05 06:05:00,25.2,9.92,27.3,25.4,26.666666666666668,24.7,24.7,[24.7],27.3,25.4,1.0,27.3,26.0,26.0
2023-06-05 06:10:00,25.2,9.98,27.3,25.4,26.666666666666668,24.4,24.4,[24.4],27.3,25.4,1.0,27.3,23.0,26.0
2023-06-05 06:15:00,25.2,9.66,26.2,25.2,25.866666666666664,24.3,24.3,[24.3],26.2,25.2,1.0,26.2,24.0,26.0
2023-06-05 06:20:00,25.2,9.53,26.2,25.1,25.83333333333333,24.6,24.6,[24.6],26.2,25.1,1.0,26.2,25.0,26.0
2023-06-05 06:25:00,25.2,10.010000000000002,27.0,25.4,26.46666666666667,24.6,24.6,[24.6],27.0,25.4,1.0,27.0,25.0,26.0
2023-06-05 06:30:00,25.2,9.68,27.0,25.0,26.33333333333333,24.3,24.3,[24.3],27.0,25.0,1.0,27.0,23.0,26.0
2023-06-05 06:35:00,25.2,9.46,26.3,25.0,25.866666666666664,24.4,24.4,[24.4],26.3,25.0,1.0,26.3,24.0,26.0
2023-06-05 06:40:00,25.2,9.59,26.9,25.2,26.33333333333333,24.6,24.6,[24.6],26.9,25.2,1.0,26.9,25.0,26.0
2023-06-05 06:45:00,25.2,9.52,26.9,25.2,26.33333333333333,24.5,24.5,[24.5],26.9,25.2,1.0,26.9,24.0,26.0
2023-06-05 06:50:00,25.2,9.51,26.7,25.2,26.2,24.3,24.3,[24.3],26.7,25.2,1.0,26.7,24.0,26.0
2023-06-05 06:55:00,25.1,9.57,26.6,24.9,26.03333333333333,24.4,24.4,[24.4],26.6,24.9,1.0,26.6,25.0,26.0
2023-06-05 07:00:00,25.1,9.55,27.3,25.4,26.666666666666668,24.7,24.7,[24.7],27.3,25.4,1.0,27.3,25.0,26.0
2023-06-05 07:05:00,25.1,9.88,27.3,25.2,26.6,24.5,24.5,[24.5],27.3,25.2,1.0,27.3,24.0,26.0
2023-06-05 07:10:00,25.1,9.760000000000002,26.0,24.8,25.6,24.4,24.4,[24.4],26.0,24.8,1.0,26.0,24.0,26.0
2023-06-05 07:15:00,25.1,9.66,26.6,25.0,26.066666666666663,24.5,24.5,[24.5],26.6,25.0,1.0,26.6,25.0,26.0
2023-06-05 07:20:00,25.1,9.73,27.1,25.5,26.566666666666663,24.7,24.7,[24.7],27.1,25.5,1.0,27.1,26.0,26.0
2023-06-05 07:25:00,25.2,9.72,25.9,25.1,25.633333333333336,24.4,24.4,[24.4],25.9,25.1,1.0,25.9,23.0,26.0
2023-06-05 07:30:00,25.2,9.72,25.9,25.1,25.633333333333336,24.4,24.4,[24.4],25.9,25.1,1.0,25.9,23.0,26.0
2023-06-05 07:35:00,25.2,9.73,26.8,25.2,26.266666666666666,24.5,24.5,[24.5],26.8,25.2,1.0,26.8,25.0,26.0
2023-06-05 07:40:00,25.2,9.94,26.8,25.2,26.266666666666666,24.6,24.6,[24.6],26.8,25.2,1.0,26.8,25.0,26.0
2023-06-05 07:45:00,25.2,9.95,26.0,25.0,25.666666666666668,24.4,24.4,[24.4],26.0,25.0,1.0,26.0,23.0,26.0
2023-06-05 07:50:00,25.2,9.97,26.4,25.0,25.933333333333334,24.4,24.4,[24.4],26.4,25.0,1.0,26.4,23.0,26.0
2023-06-05 07:55:00,25.2,9.55,27.1,24.9,26.366666666666664,24.6,24.6,[24.6],27.1,24.9,1.0,27.1,25.0,26.0
2023-06-05 08:00:00,25.1,9.51,27.1,25.2,26.46666666666667,24.5,24.5,[24.5],27.1,25.2,1.0,27.1,24.0,26.0
2023-06-05 08:05:00,25.2,9.52,26.4,25.2,26.0,24.4,24.4,[24.4],26.4,25.2,1.0,26.4,24.0,26.0
2023-06-05 08:10:00,25.2,9.68,26.0,24.9,25.633333333333336,24.4,24.4,[24.4],26.0,24.9,1.0,26.0,24.0,26.0
2023-06-05 08:15:00,25.2,9.72,27.4,25.4,26.73333333333333,24.7,24.7,[24.7],27.4,25.4,1.0,27.4,26.0,26.0
2023-06-05 08:20:00,25.2,9.64,27.4,25.4,26.73333333333333,24.4,24.4,[24.4],27.4,25.4,1.0,27.4,23.0,26.0
2023-06-05 08:25:00,25.1,9.51,26.0,24.8,25.6,24.3,24.3,[24.3],26.0,24.8,1.0,26.0,24.0,26.0
2023-06-05 08:30:00,25.2,9.64,26.9,25.2,26.33333333333333,24.6,24.6,[24.6],26.9,25.2,1.0,26.9,25.0,26.0
2023-06-05 08:35:00,25.2,9.51,26.7,25.4,26.266666666666666,24.6,24.6,[24.6],26.7,25.4,1.0,26.7,24.0,26.0
2023-06-05 08:40:00,25.2,9.53,26.0,25.1,25.7,24.4,24.4,[24.4],26.0,25.1,1.0,26.0,23.0,26.0
2023-06-05 08:45:00,25.2,9.56,26.3,24.9,25.83333333333333,24.4,24.4,[24.4],26.3,24.9,1.0,26.3,24.0,26.0
2023-06-05 08:50:00,25.2,9.6,26.3,24.9,25.83333333333333,24.6,24.6,[24.6],26.3,24.9,1.0,26.3,25.0,26.0
2023-06-05 08:55:00,25.2,9.65,26.5,25.3,26.1,24.5,24.5,[24.5],26.5,25.3,1.0,26.5,24.0,26.0
2023-06-05 09:00:00,25.2,10.079999999999998,25.9,24.9,25.566666666666663,24.4,24.4,[24.4],25.9,24.9,1.0,25.9,24.0,26.0
2023-06-05 09:05:00,25.2,9.71,26.5,25.0,26.0,24.5,24.5,[24.5],26.5,25.0,1.0,26.5,24.0,26.0
2023-06-05 09:10:00,25.2,9.64,26.5,25.0,26.0,24.7,24.7,[24.7],26.5,25.0,1.0,26.5,25.0,26.0
2023-06-05 09:15:00,25.2,10.05,26.2,25.2,25.866666666666664,24.5,24.5,[24.5],26.2,25.2,1.0,26.2,24.0,26.0
2023-06-05 09:20:00,25.2,9.7,26.2,25.2,25.866666666666664,24.4,24.4,[24.4],26.2,25.2,1.0,26.2,24.0,26.0
2023-06-05 09:25:00,25.2,9.81,26.7,24.9,26.1,24.5,24.5,[24.5],26.7,24.9,1.0,26.7,25.0,26.0
2023-06-05 09:30:00,25.2,9.87,26.7,25.6,26.33333333333333,24.7,24.7,[24.7],26.7,25.6,1.0,26.7,25.0,26.0
2023-06-05 09:35:00,25.2,9.7,26.1,25.2,25.8,24.5,24.5,[24.5],26.1,25.2,1.0,26.1,23.0,26.0
2023-06-05 09:40:00,25.2,9.73,26.1,24.8,25.666666666666668,24.4,24.4,[24.4],26.1,24.8,1.0,26.1,24.0,26.0
2023-06-05 09:45:00,25.2,10.13,27.0,24.8,26.266666666666666,24.6,24.6,[24.6],27.0,24.8,1.0,27.0,25.0,26.0
2023-06-05 09:50:00,25.2,9.59,27.3,25.6,26.73333333333333,24.8,24.8,[24.8],27.3,25.6,1.0,27.3,25.0,26.0
2023-06-05 09:55:00,25.2,9.61,26.2,25.2,25.866666666666664,24.5,24.5,[24.5],26.2,25.2,1.0,26.2,23.0,26.0
2023-06-05 10:00:00,25.2,9.62,26.2,25.0,25.8,24.5,24.5,[24.5],26.2,25.0,1.0,26.2,23.0,26.0
2023-06-05 10:05:00,25.2,9.62,27.0,25.0,26.33333333333333,24.6,24.6,[24.6],27.0,25.0,1.0,27.0,25.0,26.0
2023-06-05 10:10:00,25.2,9.72,26.2,25.8,26.066666666666663,24.8,24.8,[24.8],26.2,25.8,1.0,26.2,24.0,26.0
2023-06-05 10:15:00,25.2,9.57,26.2,25.1,25.83333333333333,24.6,24.6,[24.6],26.2,25.1,1.0,26.2,24.0,26.0
2023-06-05 10:20:00,25.2,9.53,26.4,25.1,25.96666666666667,24.6,24.6,[24.6],26.4,25.1,1.0,26.4,24.0,26.0
2023-06-05 10:25:00,25.3,9.57,26.4,25.5,26.1,24.8,24.8,[24.8],26.4,25.5,1.0,26.4,26.0,26.0
2023-06-05 10:30:00,25.2,9.65,26.0,25.6,25.866666666666664,24.6,24.6,[24.6],26.0,25.6,1.0,26.0,24.0,26.0
